region,Resource,technology,cluster,R_ID,Zone,Num_VRE_Bins,THERM,VRE,MUST_RUN,STOR,FLEX,HYDRO,LDS,MinCapTag_1,MinCapTag_2,MinCapTag_3,MinCapTag_4,MinCapTag_5,MinCapTag_6,MinCapTag_7,MinCapTag_8,MinCapTag_9,MinCapTag_10,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Charge_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Min_Duration,Max_Duration,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,CO2_Capture_Rate,CO2_Capture_Cost_per_Metric_Ton,co2_pipeline_annuity_mw,co2_pipeline_capex_mw,tonne_co2_captured_mwh,co2_cost_mwh,co2_o_m_mw,backbone_cost_tonne,storage_cost_tonne,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,spur_miles,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity,interconnect_capex_mw,regional_cost_multiplier,variable_CF,RETRO,Num_RETRO_Sources,Retro1_Source,Retro1_Efficiency,Retro1_Inv_Cost_per_MWyr,Retro2_Source,Retro2_Efficiency,Retro2_Inv_Cost_per_MWyr,CapRes_1,CapRes_2,CapRes_3,CapRes_4,CapRes_5,CapRes_6,CapRes_7,CapRes_8,CapRes_9,CapRes_10,ESR_1,ESR_2,ESR_3,ESR_4,ESR_5,ESR_6,ESR_7,ESR_8,ESR_9,ESR_10,ESR_11,ESR_12,ESR_13,ESR_14,ESR_15,ESR_16,ESR_17,ESR_18,MinCapTag_11,MinCapTag_12,MinCapTag_13,MaxCapTag_1,MaxCapTag_2,MaxCapTag_3,MaxCapTag_4,Retro3_Source,Retro3_Efficiency,gen_is_variable,Retro3_Inv_Cost_per_MWyr,Capital_Recovery_Period,WACC,Lifetime,Capacity_Factor_ub,Capacity_Factor_lb,MULTI_FUELS,Num_Fuels,Fuel1,Heat_Rate1_MMBTU_per_MWh,Fuel1_Min_Cofire_Level,Fuel1_Min_Cofire_Level_Start,Fuel1_Max_Cofire_Level,Fuel1_Max_Cofire_Level_Start,Fuel2,Heat_Rate2_MMBTU_per_MWh,Fuel2_Min_Cofire_Level,Fuel2_Max_Cofire_Level,Fuel2_Min_Cofire_Level_Start,Fuel2_Max_Cofire_Level_Start,CO2_Capture_Fraction,CO2_Capture_Fraction_Startup,CCS_Disposal_Cost_per_Metric_Ton,ELECTROLYZER,Hydrogen_MWh_Per_Tonne,Hydrogen_Price_Per_Tonne,Qualified_Hydrogen_Supply,Electrolyzer_Min_kt,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,Existing_Cap_MW
SPPS,SPPS_conventional_steam_coal_1_2050_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1109,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11.0,5269.0,1,479.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.396369549769043,0.0,0.0,0.0,140.0,16.5,10.86769704090328,1.279,0.977,SPPS_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,SPPS_conventional_steam_coal_1_2050,1.0,3907.682459300173,None,0,0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,SPPS_coal,10.86769704090328,0,0,1,1,SPPS_gas,10.86769704090328,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,41968.3571758166,1.0774824327437635
SRCA,SRCA_conventional_steam_coal_1_2030_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1110,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,16.0,9922.0,0,620.12,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.036436799879652,0.0,0.0,0.0,140.0,16.5,10.336490698412698,1.327,2.088,SRCA_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,None,0.0,3907.682459300173,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,SRCA_coal,10.336490698412698,0,0,1,1,SRCA_gas,10.336490698412698,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,54424.806207649686,1.0293617228304233
SRCA,SRCA_conventional_steam_coal_1_2032_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1111,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,16.0,9922.0,1,620.12,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.036436799879652,0.0,0.0,0.0,140.0,16.5,10.86385942477876,1.327,2.088,SRCA_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,SRCA_conventional_steam_coal_1_2032,1.0,3907.682459300173,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,SRCA_coal,10.86385942477876,0,0,1,1,SRCA_gas,10.86385942477876,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,54424.806207649686,1.0581962154867153
SRCA,SRCA_conventional_steam_coal_1_2035_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1112,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,16.0,9922.0,1,620.12,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.036436799879652,0.0,0.0,0.0,140.0,16.5,9.93819427306273,1.327,2.088,SRCA_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,SRCA_conventional_steam_coal_1_2035,1.0,3907.682459300173,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,SRCA_coal,9.93819427306273,0,0,1,1,SRCA_gas,9.93819427306273,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,54424.806207649686,1.0143051670850198
SRCA,SRCA_conventional_steam_coal_1_2039_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1113,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,16.0,9922.0,1,620.12,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.036436799879652,0.0,0.0,0.0,140.0,16.5,9.28594,1.327,2.088,SRCA_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,SRCA_conventional_steam_coal_1_2039,1.0,3907.682459300173,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,SRCA_coal,9.28594,0,0,1,1,SRCA_gas,9.28594,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,54424.806207649686,0.9304708586552508
SRCA,SRCA_conventional_steam_coal_1_2050_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1114,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,16.0,9922.0,1,620.12,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.036436799879652,0.0,0.0,0.0,140.0,16.5,9.894374427887175,1.327,2.088,SRCA_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,SRCA_conventional_steam_coal_1_2050,1.0,3907.682459300173,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,SRCA_coal,9.894374427887175,0,0,1,1,SRCA_gas,9.894374427887175,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,54424.806207649686,1.0031855300961023
SRCE,SRCE_conventional_steam_coal_1_2030_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1115,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,35.0,11254.005,0,321.54,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.504135007849849,0.0,0.0,0.0,140.0,16.5,10.608657044215628,0.69,0.768,SRCE_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,None,0.0,3907.682459300173,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,SRCE_coal,10.608657044215628,0,0,1,1,SRCE_gas,10.608657044215628,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,53558.56679304905,0.996865852823742
SRCE,SRCE_conventional_steam_coal_1_2035_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1116,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,35.0,11254.005,1,321.54,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.504135007849849,0.0,0.0,0.0,140.0,16.5,10.99957953030784,0.69,0.768,SRCE_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,SRCE_conventional_steam_coal_1_2035,1.0,3907.682459300173,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,SRCE_coal,10.99957953030784,0,0,1,1,SRCE_gas,10.99957953030784,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,53558.56679304905,0.9664149106271444
SRCE,SRCE_conventional_steam_coal_1_2039_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1117,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,35.0,11254.005,1,321.54,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.504135007849849,0.0,0.0,0.0,140.0,16.5,11.084851,0.69,0.768,SRCE_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,SRCE_conventional_steam_coal_1_2039,1.0,3907.682459300173,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,SRCE_coal,11.084851,0,0,1,1,SRCE_gas,11.084851,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,53558.56679304905,1.0435864047156749
SRCE,SRCE_conventional_steam_coal_1_2040_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1118,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,35.0,11254.005,1,321.54,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.504135007849849,0.0,0.0,0.0,140.0,16.5,10.587912615207374,0.69,0.768,SRCE_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,SRCE_conventional_steam_coal_1_2040,1.0,3907.682459300173,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,SRCE_coal,10.587912615207374,0,0,1,1,SRCE_gas,10.587912615207374,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,53558.56679304905,1.0714980339284104
SRCE,SRCE_conventional_steam_coal_1_2050_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1119,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,35.0,11254.005,1,321.54,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.504135007849849,0.0,0.0,0.0,140.0,16.5,10.305649322638144,0.69,0.768,SRCE_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,SRCE_conventional_steam_coal_1_2050,1.0,3907.682459300173,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,SRCE_coal,10.305649322638144,0,0,1,1,SRCE_gas,10.305649322638144,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,53558.56679304905,1.0078866771235386
SRSE,SRSE_conventional_steam_coal_1_2030_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1120,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9.0,6809.499,0,756.61,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.57802876432,0.0,0.0,0.0,140.0,16.5,10.8474,0.414,0.271,SRSE_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,None,0.0,3907.682459300173,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,SRSE_coal,10.8474,0,0,1,1,SRSE_gas,10.8474,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,52223.676927350105,1.0882055093750391
SRSE,SRSE_conventional_steam_coal_1_2039_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1121,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9.0,6809.499,1,756.61,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.57802876432,0.0,0.0,0.0,140.0,16.5,9.85049915158371,0.414,0.271,SRSE_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,SRSE_conventional_steam_coal_1_2039,1.0,3907.682459300173,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,SRSE_coal,9.85049915158371,0,0,1,1,SRSE_gas,9.85049915158371,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,52223.676927350105,1.0132902688732388
SRSE,SRSE_conventional_steam_coal_1_2050_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1122,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9.0,6809.499,1,756.61,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.57802876432,0.0,0.0,0.0,140.0,16.5,10.34449993482309,0.414,0.271,SRSE_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,SRSE_conventional_steam_coal_1_2050,1.0,3907.682459300173,None,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,SRSE_coal,10.34449993482309,0,0,1,1,SRSE_gas,10.34449993482309,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,52223.676927350105,1.1101980390361967
SRSG,SRSG_conventional_steam_coal_1_2032_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1123,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8.0,3921.0,1,490.12,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.377748728447182,0.0,0.0,0.0,140.0,16.5,9.866185000000002,1.104,1.725,SRSG_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,SRSG_conventional_steam_coal_1_2032,1.0,3907.682459300173,None,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,SRSG_coal,9.866185000000002,0,0,1,1,SRSG_gas,9.866185000000002,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,54925.03839323864,0.6857434009694916
SRSG,SRSG_conventional_steam_coal_1_2035_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1124,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8.0,3921.0,1,490.12,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.377748728447182,0.0,0.0,0.0,140.0,16.5,10.633864554794522,1.104,1.725,SRSG_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,SRSG_conventional_steam_coal_1_2035,1.0,3907.682459300173,None,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,SRSG_coal,10.633864554794522,0,0,1,1,SRSG_gas,10.633864554794522,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,54925.03839323864,0.7126764787205524
SRSG,SRSG_conventional_steam_coal_1_2050_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1125,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8.0,3921.0,1,490.12,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.377748728447182,0.0,0.0,0.0,140.0,16.5,10.470647934458787,1.104,1.725,SRSG_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,SRSG_conventional_steam_coal_1_2050,1.0,3907.682459300173,None,0,0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,SRSG_coal,10.470647934458787,0,0,1,1,SRSG_gas,10.470647934458787,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,54925.03839323864,0.7092541659964112
TRE,TRE_conventional_steam_coal_1_2030_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1126,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14.0,9974.594,0,712.47,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.787556592894365,0.0,0.0,0.0,140.0,16.5,10.542999293019122,0.577,0.438,TRE_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,None,0.0,3907.682459300173,None,0,0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,TRE_coal,10.542999293019122,0,0,1,1,TRE_gas,10.542999293019122,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,47336.776644303965,1.1690427786927766
TRE,TRE_conventional_steam_coal_1_2050_cofire_retro,Conventional Steam Coal Cofire Retrofitted,1,1127,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14.0,9974.594,1,712.47,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.787556592894365,0.0,0.0,0.0,140.0,16.5,10.760535948868853,0.577,0.438,TRE_coal,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.095,0.19,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,TRE_conventional_steam_coal_1_2050,1.0,3907.682459300173,None,0,0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0.0,0.0,0.0,1,0,1,2,TRE_coal,10.760535948868853,0,0,1,1,TRE_gas,10.760535948868853,0.4,1.0,0.4,1.0,0.0,0.0,-45.0,0,0.0,0,0,0.0,0.0,47336.776644303965,1.1640458168870822
